Latitude,Longitude,Unique_Squirrel_ID,Shift,Date,Age,Primary_Fur_Color,Location,Specific_Location,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
-73,40,7A-AM-1006-02,AM,10062018,Adult,Gray,Above Ground,in tree,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,20D-AM-1007-01,AM,10072018,Adult,Gray,Ground Plane,nan,True,False,True,True,False,a lot of activity,False,False,False,True,False,False,False,False
-73,40,32I-AM-1013-02,AM,10132018,Juvenile,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,8C-PM-1013-04,PM,10132018,Juvenile,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,13E-PM-1008-10,PM,10082018,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,True,False,False,True
-73,40,5E-AM-1008-09,AM,10082018,Adult,Cinnamon,Above Ground,went up tree,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,39B-PM-1014-06,PM,10142018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,32D-PM-1006-07,PM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,True,False,False,True,False
-73,40,21F-AM-1018-01,AM,10182018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,True,False,True,False
-73,40,33D-PM-1006-03,PM,10062018,nan,Black,Above Ground,nan,True,False,False,True,False,nan,False,False,False,False,True,False,False,True
-73,40,8E-PM-1008-01,PM,10082018,Adult,Gray,Ground Plane,by tree trunk base,False,False,False,True,False,nan,False,False,False,False,False,True,False,False
-73,40,33E-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,True
-73,40,22C-AM-1013-02,AM,10132018,Adult,Cinnamon,Above Ground,nan,False,False,True,False,True,nan,True,False,False,True,False,False,False,True
-73,40,3B-PM-1007-01,PM,10072018,Adult,Gray,Above Ground,in tree,False,False,False,False,False,chased by dog,False,False,False,False,False,False,False,False
-73,40,40E-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,31G-PM-1007-01,PM,10072018,Adult,Gray,Above Ground,nan,False,False,False,False,False,hiding,False,False,False,False,True,False,False,False
-73,40,33E-AM-1014-03,AM,10142018,Adult,Black,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,8E-PM-1008-08,PM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,14D-PM-1019-11,PM,10192018,Adult,Gray,nan,nan,False,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,2C-AM-1010-03,AM,10102018,Adult,Black,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,1B-AM-1012-12,AM,10122018,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,38C-PM-1014-06,PM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,4I-PM-1007-03,PM,10072018,Adult,Gray,Above Ground,ran to tree,False,False,False,False,False,being chased,False,False,False,False,False,False,False,False
-73,40,40C-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,13H-PM-1010-03,PM,10102018,Adult,Gray,Ground Plane,in glen,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,10H-AM-1014-05,AM,10142018,nan,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,12G-PM-1007-06,PM,10072018,nan,Gray,nan,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,9B-PM-1013-10,PM,10132018,Juvenile,Cinnamon,Above Ground,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,36C-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,Running across wide street,True,False,False,False,True,carrying food in mouth,False,False,False,False,False,False,False,False
-73,40,22D-PM-1012-01,PM,10122018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,True,False,False,False,False,False,False,False
-73,40,11I-PM-1012-03,PM,10122018,Adult,Gray,Ground Plane,nan,True,False,True,False,True,nan,False,False,False,False,False,False,False,True
-73,40,38A-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,True,False,False,True
-73,40,14F-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,nan,True,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,1D-AM-1006-09,AM,10062018,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,True,False,True,False
-73,40,8B-AM-1007-09,AM,10072018,Adult,Gray,Ground Plane,nan,True,False,False,True,False,"shelling and eating a nut then a dog chased it up a tree & squirrel carried its nut up the tree,settled in a branch & resumed eating",False,False,False,False,False,False,True,False
-73,40,3B-PM-1007-07,PM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,eating loudly <- peanuts w/ shells,False,False,False,False,False,False,True,False
-73,40,22G-PM-1018-03,PM,10182018,Juvenile,Gray,Ground Plane,nan,True,False,False,False,False,chilling,False,False,False,False,False,False,True,False
-73,40,40G-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,nan,True,False,False,True,False,hiding from dog,False,False,False,False,False,False,False,True
-73,40,27I-PM-1020-01,PM,10202018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,True
-73,40,22C-PM-1006-09,PM,10062018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,True,False,False,False,False,False,False
-73,40,1C-PM-1013-05,PM,10132018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,8H-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,13C-AM-1010-03,AM,10102018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,41B-PM-1014-05,PM,10142018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,True,False,False,False,False,False,True,True
-73,40,7I-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,Rock,False,False,False,True,False,nan,False,False,False,True,False,False,False,False
-73,40,31A-AM-1010-01,AM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,True,False,False,True
-73,40,35E-PM-1006-03,PM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,1D-AM-1006-02,AM,10062018,Juvenile,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,True,False,False,False
-73,40,14H-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,nan,True,False,False,True,False,nan,False,False,False,False,False,True,False,False
-73,40,14H-AM-1007-04,AM,10072018,Juvenile,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,8I-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,9B-PM-1013-02,PM,10132018,Juvenile,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
-73,40,8B-PM-1012-08,PM,10122018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,9G-AM-1007-02,AM,10072018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,13B-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,on railing,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,31F-PM-1007-04,PM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,True,False,False,False,True
-73,40,21G-AM-1014-02,AM,10142018,Adult,Gray,Above Ground,fence,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,16D-PM-1010-01,PM,10102018,Adult,Gray,Ground Plane,nan,True,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,10G-PM-1017-08,PM,10172018,Adult,Black,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,False
-73,40,10B-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,on lawn in front of a tree,False,False,False,False,True,nan,False,False,False,False,True,False,False,False
-73,40,9B-PM-1013-03,PM,10132018,Juvenile,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
-73,40,34H-AM-1007-01,AM,10072018,Adult,Gray,Above Ground,tree,False,False,False,False,False,nan,True,True,False,False,False,False,False,False
-73,40,13H-PM-1010-07,PM,10102018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,7H-AM-1006-11,AM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,True,False,False
-73,40,8E-PM-1008-05,PM,10082018,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",False,False,False,True,True,nan,False,False,False,False,False,False,False,False
-73,40,4A-PM-1007-03,PM,10072018,Adult,Gray,Ground Plane,by rock,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,42F-PM-1017-02,PM,10172018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,playing,False,False,False,False,False,False,True,False
-73,40,33E-AM-1014-05,AM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,22F-AM-1007-05,AM,10072018,Adult,Gray,Above Ground,tree,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,5F-AM-1007-04,AM,10072018,Adult,Gray,Above Ground,rocks,False,False,False,True,True,nan,False,False,False,False,False,False,False,False
-73,40,41I-AM-1018-02,AM,10182018,Juvenile,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,13D-PM-1018-08,PM,10182018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,18I-PM-1007-09,PM,10072018,Adult,Gray,Above Ground,nan,False,False,True,False,False,canoodling w/ 8,False,False,False,False,False,False,True,False
-73,40,9F-PM-1014-04,PM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,12H-PM-1007-04,PM,10072018,nan,Gray,nan,nan,False,False,False,True,False,mushroom,False,False,False,False,False,False,True,False
-73,40,8F-PM-1012-05,PM,10122018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,True,False,False,False
-73,40,13E-PM-1008-06,PM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,10G-AM-1006-10,AM,10062018,Adult,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,True,False,False,False,False,False,False
-73,40,21F-AM-1018-02,AM,10182018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,True,False,True,False
-73,40,9C-AM-1006-02,AM,10062018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,36B-AM-1013-03,AM,10132018,nan,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,31E-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,under bushes,False,False,False,True,True,nan,False,True,False,False,False,False,True,False
-73,40,9C-AM-1006-03,AM,10062018,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,21B-AM-1019-04,AM,10192018,nan,nan,nan,nan,False,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,33I-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,19F-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,6F-PM-1008-06,PM,10082018,Adult,Cinnamon,nan,nan,False,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,29D-AM-1014-04,AM,10142018,Juvenile,Gray,Ground Plane,Rock a,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,42D-PM-1013-03,PM,10132018,Adult,Gray,Above Ground,in tree,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,19G-PM-1017-03,PM,10172018,Adult,Cinnamon,Ground Plane,nan,False,False,True,True,False,staring,False,False,False,False,True,False,False,False
-73,40,13I-PM-1008-01,PM,10082018,Adult,Gray,Above Ground,climbed tree,True,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,32E-PM-1017-10,PM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,True
-73,40,27A-AM-1008-02,AM,10082018,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,24A-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,14E-AM-1008-20,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,walking,False,False,False,False,False,False,True,False
-73,40,37D-AM-1018-01,AM,10182018,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,1D-PM-1007-06,PM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,13D-PM-1018-02,PM,10182018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,36D-AM-1007-01,AM,10072018,Adult,Cinnamon,Ground Plane,nan,False,False,True,False,True,nan,False,False,False,False,False,False,False,True
-73,40,10G-AM-1006-05,AM,10062018,Adult,Gray,Ground Plane,nan,False,True,False,False,False,chasing (#6),True,False,False,False,False,False,False,False
-73,40,7H-AM-1006-15,AM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,42B-AM-1014-02,AM,10142018,Adult,Black,Ground Plane,nan,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
-73,40,39G-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,nan,False,True,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,12F-PM-1007-05,PM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,8I-AM-1006-08,AM,10062018,Adult,Gray,Above Ground,tree,False,False,False,False,False,nan,True,True,False,False,False,False,False,False
-73,40,12F-AM-1020-06,AM,10202018,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,42D-PM-1013-01,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,watching passers-by,False,False,False,False,False,True,True,False
-73,40,38D-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,30B-AM-1007-03,AM,10072018,Adult,Gray,Above Ground,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,11E-AM-1013-04,AM,10132018,Adult,Black,Ground Plane,nan,False,False,False,False,True,burying,False,False,False,False,False,False,True,False
-73,40,16A-PM-1019-07,PM,10192018,Juvenile,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,True,False,False
-73,40,4B-AM-1010-03,AM,10102018,Juvenile,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,14H-AM-1007-02,AM,10072018,Juvenile,Gray,Ground Plane,nan,False,False,False,False,False,sitting,False,False,False,False,False,False,True,False
-73,40,11I-AM-1012-02,AM,10122018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
-73,40,7H-AM-1006-04,AM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,23C-PM-1014-02,PM,10142018,Adult,Gray,Ground Plane,"in bushes, then ran across path",True,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,36A-AM-1018-01,AM,10182018,Juvenile,Gray,Above Ground,nan,False,False,False,True,False,eating (red berries),False,False,False,False,False,False,True,False
-73,40,2D-AM-1007-06,AM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,6A-PM-1012-04,PM,10122018,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,22A-AM-1008-03,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,8H-PM-1014-06,PM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,3D-AM-1006-04,AM,10062018,Adult,Cinnamon,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,40A-PM-1014-06,PM,10142018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,1B-PM-1019-06,PM,10192018,Juvenile,Cinnamon,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,41E-AM-1007-06,AM,10072018,Adult,Gray,Above Ground,tree,False,False,True,False,True,nan,False,False,False,False,False,False,False,False
-73,40,36B-AM-1013-04,AM,10132018,nan,Black,Above Ground,Moved 20+ feet high above top of tree limb,False,True,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,18F-AM-1014-01,AM,10142018,Adult,Gray,Above Ground,Low tree,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,16H-PM-1014-04,PM,10142018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,40C-PM-1006-05,PM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,13D-AM-1014-06,AM,10142018,Adult,Gray,Ground Plane,nan,True,False,False,True,False,nan,False,False,False,False,False,False,False,True
-73,40,18D-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,33D-PM-1006-02,PM,10062018,nan,Gray,Above Ground,nan,False,True,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,37H-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,tree,True,False,True,False,True,nan,True,False,False,False,False,False,False,True
-73,40,12H-PM-1007-02,PM,10072018,Adult,Gray,Above Ground,in tree,False,False,True,True,False,peanuts,False,False,False,False,False,False,True,False
-73,40,21F-AM-1018-05,AM,10182018,Adult,Cinnamon,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,True,False,False,True
-73,40,9D-AM-1008-01,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,True,False,False,False,True
-73,40,1G-AM-1006-02,AM,10062018,Juvenile,Gray,Above Ground,nan,False,False,True,False,True,nan,False,False,False,False,True,False,True,False
-73,40,12E-PM-1018-04,PM,10182018,Adult,Cinnamon,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,18I-AM-1017-02,AM,10172018,Adult,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,True,False,False,True
-73,40,15I-AM-1008-04,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,True,True,False,nan,False,False,False,False,False,False,False,True
-73,40,35D-AM-1019-01,AM,10192018,nan,nan,Above Ground,"on tree, blue jays gathering nearby",False,False,False,False,False,nan,True,False,False,False,False,False,False,False
-73,40,32B-AM-1017-02,AM,10172018,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,True,False,False,True
-73,40,3D-PM-1010-12,PM,10102018,Adult,Cinnamon,Ground Plane,nan,True,True,False,False,True,nan,False,True,False,False,False,False,False,False
-73,40,35C-PM-1013-02,PM,10132018,nan,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,True,False,False
-73,40,37B-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,41D-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,16E-AM-1014-09,AM,10142018,Adult,Gray,Above Ground,In tree,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,18G-PM-1013-02,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,False
-73,40,7D-PM-1010-01,PM,10102018,Adult,Gray,Ground Plane,outside fenced hectare,True,False,False,False,False,nan,False,False,False,False,False,False,False,False
-73,40,8G-PM-1017-01,PM,10172018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,4C-PM-1010-06,PM,10102018,Adult,Gray,Ground Plane,behind playground benches,False,False,False,True,False,nan,False,False,False,False,True,False,False,True
-73,40,1C-PM-1013-06,PM,10132018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,14E-AM-1008-19,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,40G-AM-1007-02,AM,10072018,Juvenile,Cinnamon,Above Ground,nan,True,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,12H-PM-1007-08,PM,10072018,nan,nan,Above Ground,in tree,False,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,22G-AM-1018-05,AM,10182018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,23E-PM-1006-01,PM,10062018,Adult,Gray,Above Ground,on a tree,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,22G-AM-1018-02,AM,10182018,Adult,Gray,Ground Plane,nan,True,False,True,False,False,nan,True,False,False,False,False,False,False,True
-73,40,16D-PM-1010-03,PM,10102018,Adult,Gray,Above Ground,nan,False,False,True,True,False,nan,False,False,False,False,False,False,True,False
-73,40,14D-AM-1014-16,AM,10142018,Adult,Gray,Ground Plane,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,11H-AM-1010-05,AM,10102018,Adult,Gray,Ground Plane,nan,False,True,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,19F-PM-1017-04,PM,10172018,Adult,Gray,Ground Plane,nan,False,True,True,False,False,nan,False,False,False,False,True,False,False,True
-73,40,30A-AM-1010-01,AM,10102018,Adult,Cinnamon,Above Ground,nan,True,False,True,False,False,nan,False,False,False,False,True,False,False,True
-73,40,2E-AM-1010-02,AM,10102018,Adult,Gray,Ground Plane,nan,True,False,False,True,False,nan,False,False,False,False,False,False,True,False
-73,40,40D-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,False,True
-73,40,11H-AM-1010-04,AM,10102018,nan,Gray,nan,nan,False,False,False,False,True,nan,False,False,False,False,True,False,False,False
-73,40,41D-AM-1014-05,AM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,6D-PM-1020-04,PM,10202018,nan,Gray,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,True,False
-73,40,9C-PM-1006-01,PM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,False,True
-73,40,35A-AM-1014-04,AM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,15C-PM-1017-03,PM,10172018,Adult,Black,Above Ground,running across overpass,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,14E-AM-1008-06,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,16B-AM-1014-01,AM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,11A-PM-1013-01,PM,10132018,Adult,Cinnamon,Ground Plane,nan,False,False,False,True,False,eating (osage orange),False,False,False,False,False,False,True,False
-73,40,33I-PM-1006-09,PM,10062018,Adult,Black,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,True,False
-73,40,38E-AM-1010-07,AM,10102018,Adult,Gray,Above Ground,branches,True,True,False,False,False,chasing and being chased by #6,False,False,False,False,True,False,False,True
-73,40,39B-PM-1014-03,PM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,True,True,nan,False,False,False,False,False,False,True,False
-73,40,36G-PM-1012-01,PM,10122018,Adult,Gray,Ground Plane,nan,False,False,False,False,False,crossing east drive,False,False,False,False,False,False,False,False
-73,40,14C-PM-1006-02,PM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,True,False,False,True
-73,40,21F-PM-1018-03,PM,10182018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,False
-73,40,21H-AM-1017-02,AM,10172018,Adult,Cinnamon,Above Ground,nan,False,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,22F-AM-1007-02,AM,10072018,Adult,Gray,Ground Plane,nan,False,False,False,False,False,standing,False,False,False,False,False,False,True,False
-73,40,5G-PM-1010-03,PM,10102018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,15F-AM-1007-02,AM,10072018,Adult,Gray,Above Ground,nan,True,False,True,False,False,nan,False,False,False,False,False,False,False,True
-73,40,13D-PM-1018-09,PM,10182018,Adult,Gray,Ground Plane,nan,True,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,3B-AM-1010-01,AM,10102018,Adult,Cinnamon,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,37D-PM-1014-05,PM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,False,True
-73,40,14E-AM-1008-07,AM,10082018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,walking,False,False,False,False,False,False,True,False
-73,40,40B-PM-1014-01,PM,10142018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,41A-PM-1007-03,PM,10072018,Adult,Gray,Above Ground,nan,True,False,True,False,False,nan,False,False,False,False,True,False,False,False
-73,40,3I-PM-1013-05,PM,10132018,Adult,Gray,Ground Plane,nan,True,False,False,False,False,nan,False,False,False,False,False,False,True,False
-73,40,16D-PM-1010-06,PM,10102018,Adult,Gray,Ground Plane,nan,True,False,False,False,True,walking,False,False,False,False,False,False,False,False
-73,40,37E-PM-1006-08,PM,10062018,Adult,Gray,Ground Plane,nan,False,False,False,False,True,nan,False,False,False,False,False,False,True,False
-73,40,33C-AM-1012-02,AM,10122018,Adult,Gray,Above Ground,tree branches,False,True,True,False,False,nan,False,False,False,False,False,False,True,False
